SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,dateBirth,sex,dateTest,language,list,trial,trialID,trialType,getter,phase,stimulus,locationTarget
1.487498e+11,0.4668804,0.5881735,1,0.4708999,0.5843964,1,3.633911,1,0.4628609,0.5919506,1,3.73381,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487498e+11,0.4663992,0.5877481,1,0.4691922,0.5800986,1,3.626297,1,0.4636061,0.5953975,1,3.735031,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487498e+11,0.4654731,0.5824816,1,0.4692279,0.581714,1,3.629471,1,0.4617182,0.5832492,1,3.715256,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487498e+11,0.464078,0.5912255,1,0.4679378,0.5863333,1,3.640549,1,0.4602182,0.5961177,1,3.74324,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487498e+11,0.465907,0.5862747,1,0.4681949,0.5846332,1,3.631073,1,0.4636192,0.5879163,1,3.737961,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487498e+11,0.4659103,0.5880166,1,0.471127,0.5846753,1,3.64122,1,0.4606936,0.5913579,1,3.749908,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487498e+11,0.4650877,0.5860871,1,0.4696836,0.5818097,1,3.648544,1,0.4604918,0.5903646,1,3.740784,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4668063,0.5833049,1,0.4713596,0.5814775,1,3.646286,1,0.462253,0.5851324,1,3.729126,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4654371,0.5830097,1,0.4686452,0.5803297,1,3.650238,1,0.4622289,0.5856896,1,3.741348,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4645507,0.5825735,1,0.4693479,0.576981,1,3.645676,1,0.4597534,0.5881659,1,3.747131,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4653456,0.5812976,1,0.4686367,0.5774513,1,3.643982,1,0.4620545,0.585144,1,3.743973,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4652416,0.5827012,1,0.4698345,0.5784975,1,3.641846,1,0.4606485,0.5869049,1,3.750336,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4652702,0.5855421,1,0.4698012,0.5829799,1,3.647369,1,0.4607391,0.5881042,1,3.762817,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4654163,0.5860671,1,0.4692773,0.5808277,1,3.657562,1,0.4615553,0.5913065,1,3.766769,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4634828,0.5812508,1,0.4661635,0.5780171,1,3.653412,1,0.4608021,0.5844845,1,3.754852,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4659545,0.5844288,1,0.470533,0.5832531,1,3.66095,1,0.4613759,0.5856045,1,3.759155,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.466919,0.5815643,1,0.470332,0.5761478,1,3.645584,1,0.463506,0.5869808,1,3.760483,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4663094,0.5811722,1,0.4719155,0.5765359,1,3.66188,1,0.4607034,0.5858086,1,3.765167,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.487499e+11,0.4658088,0.5857841,1,0.4705191,0.5858629,1,3.665573,1,0.4610986,0.5857053,1,3.75145,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.4875e+11,0.4680417,0.5867832,1,0.4719784,0.5825442,1,3.654877,1,0.464105,0.5910223,1,3.765854,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.4875e+11,0.4655155,0.5875679,1,0.4693444,0.5823451,1,3.659882,1,0.4616866,0.5927907,1,3.772079,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.4875e+11,0.4653406,0.5875269,1,0.4677018,0.5827251,1,3.650253,1,0.4629793,0.5923287,1,3.761124,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.4875e+11,0.4661955,0.5864514,1,0.4711548,0.5820489,1,3.662781,1,0.4612362,0.590854,1,3.763016,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
1.4875e+11,0.4666359,0.5859973,1,0.4721322,0.5817168,1,3.653854,1,0.4611396,0.5902778,1,3.767914,1,008,2017-05-14,m,2019-09-21_11-03,spa,1,1,17,noncognate,1,baseline,moto,center
